Title	Photographer	Date	Physical Description	Notes	Type	Subjects	Coverage	Series	Sub-series	Digital Collection	Repository	Repository Collection Guide	Call Number/ Shelving Location	Cite as	Restrictions	Contact and Ordering Information	Digital Format	Digital Reproduction Information	Item Number	Item URL	Collection URL	Cataloged Date / Cataloger Initials	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Second New Orleans District, Corps of Engineers, U. S. Army asphalt revetment and paving in Greenville Bend at Westwego, La., 1939 December 2.	Barth, William, 1898-1982, photographer.	1939-12-02	Photograph : black and white.	Caption title.&lt;br&gt;&lt;br&gt;  Work done November, 1939.  Government plant and hired labor.&lt;br&gt;&lt;br&gt;  "no.3275"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4011	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/10	10	11.jp2	/p16313coll58/image/11.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt revetment and upper bank paving, Kenner Bend, Mississippi River, 1939 December 2.	Barth, William, 1898-1982, photographer.	1939-12-02	Photograph : black and white.	Caption title.&lt;br&gt;&lt;br&gt;  Work done 1935 and 1936.  Government plant and hired labor.  View showing small wave action against mattresses.&lt;br&gt;&lt;br&gt;  "no.3264"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 956-L	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4012	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/11	11	12.jp2	/p16313coll58/image/12.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt revetment and paving, Kenner Bend, Mississippi River, 1939 December 2.	Barth, William, 1898-1982, photographer.	1939-12-02	Photograph : black and white.	Caption title.&lt;br&gt;&lt;br&gt;  Work done 1935 and 1936, government plant and hired labor.  View upstream showing condition of mattresses and bank paving. &lt;br&gt;&lt;br&gt; "no.3263"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 956-L	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4013	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/12	12	13.jp2	/p16313coll58/image/13.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt revetment and upper bank paving, Kenner Bend, Mississippi River, 1939 December 2.	Barth, William, 1898-1982, photographer.	1939-12-02	Photograph : black and white.	Caption title.&lt;br&gt;&lt;br&gt;  Work done 1935 and 1936, government plant and hired labor.  View downstream from upper end of project showing mattresses near shore line.&lt;br&gt;&lt;br&gt;  "no.3262"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 956-L	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4014	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/13	13	14.jp2	/p16313coll58/image/14.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt revetment and upper bank paving at Avondale Bend, Mississippi River, 1939 December 9.	Barth, William, 1898-1982, photographer.	1939-12-09	Photograph : black and white.	Caption title.&lt;br&gt;&lt;br&gt; Work done 1935-1939, government plant and hired labor.  View upstream from Huey Long Bridge. &lt;br&gt;&lt;br&gt; "no.3287"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 962-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4015	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/14	14	15.jp2	/p16313coll58/image/15.jp2
New Orleans District, Corps of Engineers, U. S. Army asphalt revetment, Mississippi River, 1941 November 27.	Barth, William, 1898-1982, photographer.	1941-11-27	Photograph : black and white.	Caption title.&lt;br&gt;&lt;br&gt;  View downstream, finished upper bank paving in background. U. S. plant and hired labor. &lt;br&gt;&lt;br&gt; "no.4806"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile R-862	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4016	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/15	15	16.jp2	/p16313coll58/image/16.jp2
New Orleans District, Corps of Engineers, U. S. Army asphalt revetment, Mississippi River, 1941 November 27.	Barth, William, 1898-1982, photographer.	1941-11-27	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; View upstream, completed asphalt revetment.  U. S. plant and hired labor. &lt;br&gt;&lt;br&gt;   "no.4805"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile R-862	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4017	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/16	16	17.jp2	/p16313coll58/image/17.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt mattress and upper bank paving, hand paving crew, Avondale Bend, Mississippi River, 1939 December 2.	Barth, William, 1898-1982, photographer.	1939-12-02	Photograph : black and white.	Caption title.&lt;br&gt;&lt;br&gt;  Government plant and hired labor.  Hand paving crew. &lt;br&gt;&lt;br&gt; "no.3268"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 962-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4018	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/17	17	18.jp2	/p16313coll58/image/18.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt mattress and upper bank paving, Avondale Bend, Mississippi River, 1939 December 2.	Barth, William, 1898-1982, photographer.	1939-12-02	Photograph : black and white.	Caption title.&lt;br&gt;&lt;br&gt;  Government plant and hired labor.  View showing a section of machine-paved upper bank.&lt;br&gt;&lt;br&gt;  "no.3267"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 962-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4019	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/18	18	19.jp2	/p16313coll58/image/19.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt mattress and upper bank paving, Avondale Bend, Mississippi River, 1939 December 2.	Barth, William, 1898-1982, photographer.	1939-12-02	Photograph : black and white.	Caption title.&lt;br&gt;&lt;br&gt;  Government plant and hired labor.  Asphalt mattress near shore line, machine paving on upper bank.&lt;br&gt;&lt;br&gt;  "no.3269"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 962-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4020	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-03-28 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/19	19	20.jp2	/p16313coll58/image/20.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt mattress and upper bank paving, Avondale Bend, Mississippi River, 1939 December 2.	Barth, William, 1898-1982, photographer.	1939-12-02	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; Government plant and hired labor.  General view downstream over work performed 1939, showing sloping banks. &lt;br&gt;&lt;br&gt; "no.3272"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 962-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4021	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-04-09 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/20	20	21.jp2	/p16313coll58/image/21.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt mattress and upper bank paving, Avondale Bend, Mississippi River, 1939 December 2.	Barth, William, 1898-1982, photographer.	1939-12-02	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; Government plant and hired labor.  View downstream showing recently completed mattress laying and paving. &lt;br&gt;&lt;br&gt; "no.3266"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 962-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4022	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-04-09 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/21	21	22.jp2	/p16313coll58/image/22.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt levee slope paving, Westwego-Gretna Levee, Mississippi River, 1940 February 28.	Barth, William, 1898-1982, photographer.	1940-02-28	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; Opposite New Orleans, La. Government plant and hired labor.  Asphalt paving machine and attendant plant in operation. View showing the machine advancing up the slope of the levee. &lt;br&gt;&lt;br&gt; "no.3408"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 971-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4023	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-04-09 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/22	22	23.jp2	/p16313coll58/image/23.jp2
Second New Orleans District, Corps of Engineers, U. S. Army asphalt levee slope paving, Westwego-Gretna Levee, Mississippi River, 1940 February 28.	Barth, William, 1898-1982, photographer.	1940-02-28	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; Opposite New Orleans, La. Government plant and hired labor.  Asphalt paving machine and attendant plant in operation. General view showing paving machine. Paving machine in positions on dolly and ready to be tracked downstream (See photo. no. 3405) to next paving strip. Seams between strips being smoothed with hot irons. Truck unloading into hot asphalt bin. Irons being heated. &lt;br&gt;&lt;br&gt; "no.3409"	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 971-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 4	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b4024	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-04-09 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/23	23	24.jp2	/p16313coll58/image/24.jp2
